"","artist_name","album_name","track_id","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","track_name","key_name","mode_name","key_mode","popularity"
"483","Madonna","Rebel Heart","7nkRfBjbHx3A53kip8ulbd","2015-03-10",0.432,0.405,7,-9.696,0,0.0414,0.165,0.000251,0.111,0.0634,122.781,4,242933,"Wash All Over Me","G","minor","G minor",0
"484","Madonna","MDNA World Tour","1pG9UBPDateu64y8lfHSOk","2013-01-01",0.0928,0.781,8,-7.94,1,0.127,0.0388,0.167,0.868,0.144,88.127,3,346160,"Virgin Mary (Intro) - MDNA World Tour / Live 2012","G#","major","G# major",28
"485","Madonna","MDNA World Tour","4ZjBIJjpB109HyOwS6Wkqf","2013-01-01",0.644,0.934,8,-3.863,0,0.101,0.00558,5.81e-05,0.485,0.37,132.006,4,237733,"Girl Gone Wild - MDNA World Tour / Live 2012","G#","minor","G# minor",35
"486","Madonna","MDNA World Tour","7cRFpfwBPqKDdS6XmISqrL","2013-01-01",0.676,0.906,10,-3.668,0,0.0733,0.0144,0.00593,0.371,0.379,125.989,4,232040,"Revolver - MDNA World Tour / Live 2012","A#","minor","A# minor",31
"487","Madonna","MDNA World Tour","0UzNVHE1a4zbpUfkKGAb5C","2013-01-01",0.563,0.97,10,-4.583,0,0.151,0.000947,0.0493,0.736,0.205,126.98,4,354400,"Gang Bang - MDNA World Tour / Live 2012","A#","minor","A# minor",29
"488","Madonna","MDNA World Tour","3Xxruj2p3PpAJRBSeZRsmg","2013-01-01",0.501,0.939,5,-3.512,0,0.0752,0.07,9.83e-05,0.842,0.511,121.866,4,110066,"Papa Don't Preach - MDNA World Tour / Live 2012","F","minor","F minor",32
"489","Madonna","MDNA World Tour","7ah2B8CWALVC8ZZW9Bt5wI","2013-01-01",0.605,0.875,2,-4.998,1,0.0673,0.00114,0.00387,0.809,0.186,124.952,4,227533,"Hung Up - MDNA World Tour / Live 2012","D","major","D major",33
"490","Madonna","MDNA World Tour","1A0NoP9vSjocL2xvVNeRlC","2013-01-01",0.602,0.944,2,-4.703,1,0.0393,0.065,0.00041,0.368,0.28,97.009,4,327613,"I Don't Give A - MDNA World Tour / Live 2012","D","major","D major",29
"491","Madonna","MDNA World Tour","1dwXnWJ6cexA4soLB0rbAP","2013-01-01",0.568,0.771,5,-9.338,1,0.0427,0.000512,0.0777,0.976,0.174,144.012,4,199573,"Best Friend (Video Interlude) - MDNA World Tour / Live 2012","F","major","F major",25
"492","Madonna","MDNA World Tour","06eCNF0leXbSBt8VRYIRBG","2013-01-01",0.669,0.985,11,-3.642,1,0.0762,0.00783,0.0571,0.414,0.477,115.261,4,246013,"Express Yourself - MDNA World Tour / Live 2012","B","major","B major",33
"493","Madonna","MDNA World Tour","2IisY5xkTyYYJsZeMqYBCi","2013-01-01",0.439,0.983,1,-4.761,1,0.171,0.00152,0.628,0.916,0.0766,129.051,4,251693,"Give Me All Your Luvin' - MDNA World Tour / Live 2012","C#","major","C# major",30
"494","Madonna","MDNA World Tour","5AHYLeqV4QD8Rz9mr2lhW1","2013-01-01",0.511,0.892,7,-3.938,1,0.0685,0.0608,0,0.846,0.387,126.894,4,238293,"Turn Up The Radio - MDNA World Tour / Live 2012","G","major","G major",28
"495","Madonna","MDNA World Tour","3R4gG3tZqKeXBgy1sXpaa4","2013-01-01",0.25,0.965,7,-5.606,1,0.368,0.0542,7.28e-06,0.982,0.0564,81.339,3,531906,"Open Your Heart - MDNA World Tour / Live 2012","G","major","G major",28
"496","Madonna","MDNA World Tour","0z4cPv7sqfuA2kUyhW9X4i","2013-01-01",0.337,0.716,2,-5.504,0,0.0431,0.0166,4.62e-05,0.578,0.267,115.152,5,272093,"Masterpiece - MDNA World Tour / Live 2012","D","minor","D minor",27
"497","Madonna","MDNA World Tour","4bBv0T7T4JVFRufmcXyY0X","2013-01-01",0.456,0.674,2,-9.416,1,0.0891,0.013,0.168,0.407,0.152,102.066,4,214400,"Justify My Love (Video Interlude) - MDNA World Tour / Live 2012","D","major","D major",28
"498","Madonna","MDNA World Tour","4A6LUIzDhbu3A01agDT1yz","2013-01-01",0.639,0.879,5,-4.584,0,0.0303,3e-04,0.109,0.195,0.101,116.155,4,248440,"Vogue - MDNA World Tour / Live 2012","F","minor","F minor",45
"499","Madonna","MDNA World Tour","7KW26bM0koukpjW4zoy2zj","2013-01-01",0.696,0.859,1,-5.465,1,0.0493,0.000345,0.0643,0.446,0.352,115.936,4,280813,"Erotic Candy Shop - MDNA World Tour / Live 2012","C#","major","C# major",30
"500","Madonna","MDNA World Tour","4an9QEvC619HCcNfJnucjd","2013-01-01",0.525,0.916,6,-4.414,1,0.0807,0.0154,0.000516,0.642,0.511,95.804,4,248906,"Human Nature - MDNA World Tour / Live 2012","F#","major","F# major",28
"501","Madonna","MDNA World Tour","1xntxxZlzSikJmTGjEXyrA","2013-01-01",0.186,0.47,6,-14.755,1,0.0571,0.418,0.00151,0.413,0.0894,130.21,3,315413,"Like A Virgin Waltz - MDNA World Tour / Live 2012","F#","major","F# major",25
"502","Madonna","MDNA World Tour","6X5Ex9NRygwxPUzSY2sMwj","2013-01-01",0.206,0.42,8,-7.835,1,0.0357,0.439,0,0.699,0.0424,137.647,4,287613,"Love Spent - MDNA World Tour / Live 2012","G#","major","G# major",26
"503","Madonna","MDNA World Tour","26bB4naFdbeXdsZUZ5KRFD","2013-01-01",0.692,0.853,4,-10.39,0,0.132,0.0134,0.000719,0.583,0.0393,109.998,4,216360,"Nobody Knows Me (Video Interlude) - MDNA World Tour / Live 2012","E","minor","E minor",25
"504","Madonna","MDNA World Tour","31nEt3RdA0tmghxcJH5Ejj","2013-01-01",0.6,0.949,9,-4.609,1,0.143,0.0429,4.99e-05,0.44,0.213,125.982,4,282173,"I'm Addicted - MDNA World Tour / Live 2012","A","major","A major",25
"505","Madonna","MDNA World Tour","6fzZOQ8BJDlll55QVeyuPt","2013-01-01",0.52,0.948,4,-2.689,1,0.0965,0.0333,0,0.534,0.162,126.493,4,405013,"I’m A Sinner - MDNA World Tour / Live 2012","E","major","E major",25
"506","Madonna","MDNA World Tour","2zGNakc2L7zlv6XfypLIV2","2013-01-01",0.555,0.955,5,-3.251,1,0.144,0.078,0,0.595,0.199,114.534,4,370106,"Like A Prayer - MDNA World Tour / Live 2012","F","major","F major",30
"507","Madonna","MDNA World Tour","2orzFvcBf6BFeabN0lTO59","2013-01-01",0.528,0.944,11,-5.027,0,0.111,0.000891,0.0287,0.308,0.222,128.968,4,444546,"Celebration - MDNA World Tour / Live 2012","B","minor","B minor",31
"508","Madonna","MDNA","3ZfMci7n6qk9nRodX8BfIb","2012-01-01",0.697,0.598,8,-5.883,0,0.0708,0.0331,5.98e-06,0.318,0.606,131.967,4,223066,"Girl Gone Wild","G#","minor","G# minor",57
"509","Madonna","MDNA","2ySP177IDeiXXOy92Gad9s","2012-01-01",0.822,0.712,10,-8.84,0,0.0823,0.00456,0.43,0.071,0.276,127.007,4,326040,"Gang Bang","A#","minor","A# minor",37
"510","Madonna","MDNA","44F7nnhln1voGnFCFvgsu6","2012-01-01",0.655,0.725,11,-4.979,0,0.127,0.146,0.000286,0.125,0.506,125.973,4,273506,"I’m Addicted","B","minor","B minor",34
"511","Madonna","MDNA","6yU21STDpGewJKx3Bf8Iqb","2012-01-01",0.694,0.6,7,-6.36,1,0.0369,0.0036,0,0.328,0.392,126.963,4,226560,"Turn Up the Radio","G","major","G major",36
"512","Madonna","MDNA","0QXtw4rDLQtpzqPS4uJbZJ","2012-01-01",0.68,0.885,11,-4.345,1,0.0382,0.00563,0.000756,0.379,0.877,144.998,4,202760,"Give Me All Your Luvin'","B","major","B major",52
"513","Madonna","MDNA","4nwZBcYdZRXjZsUFOo6yKr","2012-01-01",0.678,0.83,0,-6.495,0,0.0403,0.00181,0.108,0.21,0.669,119.923,4,233720,"Some Girls","C","minor","C minor",30
"514","Madonna","MDNA","05DgCyE2wqUxo2YbjidokR","2012-01-01",0.689,0.932,11,-6.446,1,0.0314,0.000474,5.1e-05,0.191,0.871,125.006,4,235013,"Superstar","B","major","B major",28
"515","Madonna","MDNA","5YY7eaFagjpSpLBdJMd0oo","2012-01-01",0.826,0.769,7,-6.908,1,0.137,0.0765,3.46e-06,0.0842,0.836,96.975,4,259173,"I Don’t Give A","G","major","G major",34
"516","Madonna","MDNA","421fseScaKfiYHI5FebiGZ","2012-01-01",0.715,0.898,0,-4.162,1,0.0539,0.0682,0.000116,0.0682,0.421,126.49,4,292373,"I’m A Sinner","C","major","C major",28
"517","Madonna","MDNA","2XgQ6j5jDxf8bQ3hFrIJU5","2012-01-01",0.705,0.716,5,-6.819,1,0.0279,0.000315,0.0105,0.0771,0.367,125.009,4,225240,"Love Spent","F","major","F major",31
"518","Madonna","MDNA","15s020BUq1jO7wIxtfKuOu","2012-01-01",0.533,0.58,6,-7.008,1,0.0542,0.0023,0.0181,0.12,0.374,173.988,4,238373,"Masterpiece","F#","major","F# major",42
"519","Madonna","MDNA","36gVA7SS0JkBvaMQmAjQO7","2012-01-01",0.365,0.181,9,-11.142,1,0.0326,0.927,4.66e-05,0.158,0.195,110.109,4,313053,"Falling Free","A","major","A major",29
"520","Madonna","MDNA","1GarUQ75ASh3jcrdSUYQnK","2012-01-01",0.741,0.788,0,-5.372,0,0.0262,0.0224,6.75e-05,0.321,0.802,127.98,4,228440,"Beautiful Killer","C","minor","C minor",33
"521","Madonna","MDNA","4pd327p2fRrIWgNoOcKAgs","2012-01-01",0.725,0.583,11,-5.856,1,0.039,0.0257,0,0.0805,0.698,149.912,4,208160,"I Fucked Up","B","major","B major",26
"522","Madonna","MDNA","5qlgE1o7pniS4d1g61dL1C","2012-01-01",0.775,0.739,4,-5.255,1,0.0316,0.0122,0.000618,0.492,0.787,140.034,4,213693,"B-Day Song","E","major","E major",40
"523","Madonna","MDNA","1RAVLXHQmJ7YLyfgpKLKaF","2012-01-01",0.693,0.457,11,-6.676,0,0.0594,0.00166,1.93e-05,0.0325,0.572,144.023,4,199466,"Best Friend","B","minor","B minor",27
"524","Madonna","MDNA","2Jw3pQTzrbBItF1iFgc1fC","2012-01-01",0.644,0.747,11,-5.663,1,0.057,0.0238,3.76e-06,0.339,0.678,131.02,4,240786,"Give Me All Your Luvin' - Party Rock Remix","B","major","B major",37
"525","Madonna","MDNA","6zjzJ4VzYnPWBS2TOqks8W","2012-01-01",0.629,0.858,1,-4.159,1,0.0769,0.000125,0.81,0.111,0.446,129.992,4,411786,"Girl Gone Wild - Dave Audé Wild DUB","C#","major","C# major",21
"526","Madonna","MDNA","3hrYE3ze2QSZPGIdevIhYM","2012-01-01",0.696,0.598,8,-5.883,0,0.0712,0.0331,6.61e-06,0.319,0.6,131.957,4,223066,"Girl Gone Wild","G#","minor","G# minor",20
"527","Madonna","MDNA","6L3ysgWcEm9k3K5HPSwMCx","2012-01-01",0.822,0.712,10,-8.838,0,0.0816,0.00452,0.446,0.071,0.279,127.006,4,326040,"Gang Bang","A#","minor","A# minor",12
"528","Madonna","MDNA","4WFrS1qZGfBHsDgy5ZD5RU","2012-01-01",0.655,0.725,11,-4.982,0,0.128,0.146,0.000275,0.125,0.505,125.974,4,273506,"I’m Addicted","B","minor","B minor",12
"529","Madonna","MDNA","4RaOwrWtPqQOPi6EUPMVvn","2012-01-01",0.694,0.598,7,-6.358,1,0.0365,0.00382,0,0.328,0.394,126.966,4,226560,"Turn Up the Radio","G","major","G major",18
"530","Madonna","MDNA","2woCC5hiuPTDAonxhEojP0","2012-01-01",0.68,0.885,11,-4.36,1,0.0382,0.00557,0.000704,0.377,0.879,144.998,4,202760,"Give Me All Your Luvin'","B","major","B major",43
"531","Madonna","MDNA","6hXrrWfU5pTvNmeB72GLUn","2012-01-01",0.678,0.83,0,-6.504,0,0.0404,0.00186,0.109,0.207,0.675,119.918,4,233720,"Some Girls","C","minor","C minor",9
"532","Madonna","MDNA","3HTDSsTlgvZoGQZDSqqQrH","2012-01-01",0.688,0.932,11,-6.446,1,0.0314,0.000479,4.38e-05,0.193,0.873,124.99,4,235013,"Superstar","B","major","B major",7
"533","Madonna","MDNA","7IqChD8VN9oB0qreAZtNtF","2012-01-01",0.825,0.768,7,-6.907,1,0.136,0.0784,3.27e-06,0.0895,0.838,96.974,4,259173,"I Don’t Give A","G","major","G major",10
"534","Madonna","MDNA","7loR0AkPUhMjLNjRkyCUfs","2012-01-01",0.716,0.898,0,-4.162,1,0.0532,0.0671,0.000101,0.0653,0.423,126.492,4,292400,"I’m A Sinner","C","major","C major",8
"535","Madonna","MDNA","3jN9hMYgpBPr9QsnlKuCwK","2012-01-01",0.702,0.695,5,-6.794,1,0.0283,0.000332,0.0137,0.0752,0.382,124.995,4,225213,"Love Spent","F","major","F major",10
"536","Madonna","MDNA","1XGR118wtgu6XCNPYCzxRZ","2012-01-01",0.535,0.58,6,-7.009,1,0.0543,0.00229,0.0177,0.12,0.377,173.946,4,238373,"Masterpiece","F#","major","F# major",13
"537","Madonna","MDNA","4AwBeCvn3gcqW06fxRyExZ","2012-01-01",0.268,0.182,9,-11.159,1,0.0363,0.925,4.93e-05,0.156,0.193,73.611,5,313400,"Falling Free","A","major","A major",8
"538","Madonna","MDNA","6ZrnGcHvanppfbRX1rqEi0","2012-01-01",0.696,0.598,8,-5.883,0,0.0712,0.0331,6.61e-06,0.319,0.6,131.957,4,223066,"Girl Gone Wild","G#","minor","G# minor",0
"539","Madonna","MDNA","3VpzMLVp31XwjK3mtFYgCN","2012-01-01",0.822,0.712,10,-8.838,0,0.0816,0.00452,0.446,0.071,0.279,127.006,4,326040,"Gang Bang","A#","minor","A# minor",0
"540","Madonna","MDNA","3B5BxanIAxyppC7tK9IzFa","2012-01-01",0.655,0.725,11,-4.982,0,0.128,0.146,0.000275,0.125,0.505,125.974,4,273506,"I’m Addicted","B","minor","B minor",0
"541","Madonna","MDNA","3uPlbPcyYD9o9hsRqGiBUu","2012-01-01",0.694,0.598,7,-6.358,1,0.0365,0.00382,0,0.328,0.394,126.966,4,226560,"Turn Up the Radio","G","major","G major",0
"542","Madonna","MDNA","0TVWXGEd81HjPK4ZgP2Kv9","2012-01-01",0.68,0.885,11,-4.36,1,0.0382,0.00557,0.000704,0.377,0.879,144.998,4,202760,"Give Me All Your Luvin'","B","major","B major",0
"543","Madonna","MDNA","75olfuXZULnI6kuM4urEOe","2012-01-01",0.678,0.83,0,-6.504,0,0.0404,0.00186,0.109,0.207,0.675,119.918,4,233720,"Some Girls","C","minor","C minor",0
"544","Madonna","MDNA","3dzTEjC6msrCPrMXZQGTcb","2012-01-01",0.688,0.932,11,-6.446,1,0.0314,0.000479,4.38e-05,0.193,0.873,124.99,4,235013,"Superstar","B","major","B major",0
"545","Madonna","MDNA","1e27liQeYwooUQq6qjjYfP","2012-01-01",0.825,0.768,7,-6.907,1,0.136,0.0784,3.27e-06,0.0895,0.838,96.974,4,259173,"I Don’t Give A","G","major","G major",0
"546","Madonna","MDNA","6nwEDhaoopDYnmbgBE99j1","2012-01-01",0.716,0.898,0,-4.162,1,0.0532,0.0671,0.000101,0.0653,0.423,126.492,4,292386,"I’m A Sinner","C","major","C major",0
"547","Madonna","MDNA","5tW9uPjzxpqasNYUNIm46p","2012-01-01",0.705,0.721,5,-6.824,1,0.028,0.000262,0.0155,0.0808,0.404,125.02,4,225226,"Love Spent","F","major","F major",0
"548","Madonna","MDNA","4WvscU4J75AckTDnket9vR","2012-01-01",0.535,0.58,6,-7.009,1,0.0543,0.00229,0.0177,0.12,0.377,173.946,4,238373,"Masterpiece","F#","major","F# major",0
"549","Madonna","MDNA","5ij0CiQBiCNXytfKtFGHcx","2012-01-01",0.268,0.182,9,-11.159,1,0.0363,0.925,4.93e-05,0.156,0.193,73.611,5,313400,"Falling Free","A","major","A major",0
"550","Madonna","MDNA","0kQwHCkGgGtP7kAjpgI565","2012-01-01",0.696,0.598,8,-5.883,0,0.0712,0.0331,6.61e-06,0.319,0.6,131.957,4,223200,"Girl Gone Wild","G#","minor","G# minor",0
"551","Madonna","MDNA","0bVYySos3B5P9QfllGmunr","2012-01-01",0.656,0.729,11,-4.991,0,0.116,0.151,0.000397,0.127,0.555,125.96,4,273400,"I’m Addicted","B","minor","B minor",0
"552","Madonna","MDNA","09JyHbwkBE7HwnkcjDEiFe","2012-01-01",0.692,0.614,7,-6.322,1,0.0355,0.0049,0,0.394,0.382,126.957,4,226560,"Turn Up the Radio","G","major","G major",0
"553","Madonna","MDNA","6WBSnfoE2VFZUds7JN5y0C","2012-01-01",0.679,0.896,11,-4.287,1,0.0387,0.00584,0.000285,0.384,0.881,144.935,4,202760,"Give Me All Your Luvin' - Radio Edit","B","major","B major",0
"554","Madonna","MDNA","4xtYMWc7iP51LgZK9Y120r","2012-01-01",0.69,0.827,0,-6.504,0,0.0403,0.00184,0.111,0.132,0.664,119.963,4,233733,"Some Girls","C","minor","C minor",0
"555","Madonna","MDNA","6Fqr7BkYuCqQd93oq2cVLf","2012-01-01",0.687,0.928,11,-6.457,1,0.0316,0.000442,3.96e-05,0.177,0.866,125.009,4,235000,"Superstar","B","major","B major",0
"556","Madonna","MDNA","5r8KQ3sCPcylYmkV2EpGPP","2012-01-01",0.826,0.786,7,-6.945,1,0.134,0.0807,2.83e-06,0.0957,0.85,96.972,4,259173,"I Don’t Give A","G","major","G major",0
"557","Madonna","MDNA","0dAF0RIhPyqZ7cTj2mcXj9","2012-01-01",0.716,0.897,5,-4.16,1,0.0523,0.0698,7.43e-05,0.0649,0.397,126.511,4,292400,"I’m A Sinner","F","major","F major",0
"558","Madonna","MDNA","2HRScgyAfDwTokQnFyBxmO","2012-01-01",0.706,0.725,5,-6.839,1,0.0276,0.000336,0.0218,0.0704,0.386,125.02,4,225226,"Love Spent","F","major","F major",0
"559","Madonna","MDNA","5vabc4hYchYY4Ui1RO8Cc4","2012-01-01",0.547,0.573,6,-6.967,1,0.054,0.00197,0.0258,0.108,0.388,173.904,4,238373,"Masterpiece","F#","major","F# major",0
"560","Madonna","MDNA","2YvzG9KkDqRMnif8uxNIbu","2012-01-01",0.366,0.183,9,-11.127,1,0.033,0.929,3.93e-05,0.141,0.185,110.058,4,313400,"Falling Free","A","major","A major",0
"561","Madonna","MDNA","4eDBJh9lQQOHQF70HrHeLZ","2012-01-01",0.696,0.598,8,-5.883,0,0.0712,0.0331,6.61e-06,0.319,0.6,131.957,4,223200,"Girl Gone Wild","G#","minor","G# minor",20
"562","Madonna","MDNA","1IJ29iimFAl2ZUaTvUHZr0","2012-01-01",0.656,0.729,11,-4.991,0,0.116,0.151,0.000397,0.127,0.555,125.96,4,273400,"I’m Addicted","B","minor","B minor",2
"563","Madonna","MDNA","7z9PEw4m17ygdd3MT4M3O3","2012-01-01",0.692,0.614,7,-6.322,1,0.0355,0.0049,0,0.394,0.382,126.957,4,226560,"Turn Up the Radio","G","major","G major",6
"564","Madonna","MDNA","3YyuRlTveNTC32fnID0XW9","2012-01-01",0.679,0.896,11,-4.287,1,0.0387,0.00584,0.000285,0.384,0.881,144.935,4,202760,"Give Me All Your Luvin' - Radio Edit","B","major","B major",14
"565","Madonna","MDNA","6c8Pmf3I1Ly6vWRdx2nQ0F","2012-01-01",0.69,0.827,0,-6.504,0,0.0403,0.00184,0.111,0.132,0.664,119.963,4,233733,"Some Girls","C","minor","C minor",1
"566","Madonna","MDNA","1wRtC6VZAACYkaKAAV35Et","2012-01-01",0.687,0.928,11,-6.457,1,0.0316,0.000442,3.96e-05,0.177,0.866,125.009,4,235000,"Superstar","B","major","B major",1
"567","Madonna","MDNA","29KBw2Hms5ffaP3whkTV67","2012-01-01",0.826,0.786,7,-6.945,1,0.134,0.0807,2.83e-06,0.0957,0.85,96.972,4,259173,"I Don’t Give A","G","major","G major",4
"568","Madonna","MDNA","1AaHDQepZ0e2c76zoMKYIN","2012-01-01",0.716,0.897,5,-4.16,1,0.0523,0.0698,7.43e-05,0.0649,0.397,126.511,4,292400,"I’m A Sinner","F","major","F major",2
"569","Madonna","MDNA","2XNQ7MWyM5TkyNJiEEn95r","2012-01-01",0.706,0.725,5,-6.839,1,0.0276,0.000336,0.0218,0.0704,0.386,125.02,4,225226,"Love Spent","F","major","F major",2
"570","Madonna","MDNA","6OapSDqTab2LNpfktL6wUn","2012-01-01",0.547,0.573,6,-6.967,1,0.054,0.00197,0.0258,0.108,0.388,173.904,4,238373,"Masterpiece","F#","major","F# major",5
"571","Madonna","MDNA","3faJ3tNeQVLVn7SwnCO3Go","2012-01-01",0.366,0.183,9,-11.127,1,0.033,0.929,3.93e-05,0.141,0.185,110.058,4,313400,"Falling Free","A","major","A major",1
"572","Madonna","MDNA","3Quj5eU1gZ76zq8bdl715y","2012-01-01",0.543,0.908,8,-1.107,0,0.232,0.0161,3.62e-06,0.907,0.311,130.09,4,288413,"Give Me All Your Luvin' - Oliver Twizt Remix","G#","minor","G# minor",1
"573","Madonna","MDNA","4J6NshiTS33QfkroLvlovp","2012-01-01",0.637,0.856,11,-5.415,1,0.0578,0.000619,0.42,0.492,0.482,129.988,4,359186,"Give Me All Your Luvin' - Sultan + Ned Shepard Remix","B","major","B major",2
"574","Madonna","MDNA","0WyB8NiIQQY5XkliUo6Oqi","2012-01-01",0.738,0.611,1,-5.761,1,0.065,0.00985,0.0498,0.0956,0.519,144.993,4,421693,"Give Me All Your Luvin' - Demolition Crew Remix","C#","major","C# major",1
"575","Madonna","MDNA","1DydQpdVConx752WbgLJ70","2012-01-01",0.536,0.621,3,-6.407,0,0.138,0.0104,3.39e-06,0.0404,0.299,173.834,4,237106,"Masterpiece - Kid Capri's Remix","D#","minor","D# minor",2
"576","Madonna","MDNA","5mvnf0vDtpSJtEd456b8pB","2012-01-01",0.766,0.981,7,-4.058,1,0.039,0.0398,0.302,0.0854,0.958,127.014,4,442720,"Turn Up The Radio - Leo Zero Remix","G","major","G major",2
"577","Madonna","MDNA","2AshG9tusArgmkvEYlsoXn","2012-01-01",0.692,0.577,9,-5.145,0,0.0305,0.000683,0.047,0.0826,0.257,128.011,4,375893,"Turn Up The Radio - Richard Vission Speakers Blow Remix","A","minor","A minor",1
"578","Madonna","MDNA","3r6XmXxMdZ9w8teZgrKDEp","2012-01-01",0.738,0.916,7,-4.341,1,0.156,0.0338,0.12,0.218,0.382,127.006,4,348026,"Turn Up the Radio - Marco V Remix","G","major","G major",1
"579","Madonna","Sticky & Sweet Tour","02JzqqdPnWHP3vxgbTKoC3","2010-03-30",0.72,0.849,10,-8.375,0,0.0731,0.134,0.00525,0.35,0.617,116.053,4,225933,"Candy Shop Medley - Live","A#","minor","A# minor",32
"580","Madonna","Sticky & Sweet Tour","1F11PRQrjuqIVs88kagLbE","2010-03-30",0.721,0.807,6,-4.08,0,0.0391,0.15,1.6e-05,0.825,0.634,118.019,4,264933,"Beat Goes on Medley (feat. Kanye West) - Live","F#","minor","F# minor",32
"581","Madonna","Sticky & Sweet Tour","5DjLWlDqO0RpKOSweCJydP","2010-03-30",0.724,0.936,11,-4.78,1,0.0781,0.144,1.36e-05,0.923,0.471,104.036,4,232640,"Human Nature - Live","B","major","B major",30
"582","Madonna","Sticky & Sweet Tour","6yJax1GLcg9KVdN750Bu9Y","2010-03-30",0.761,0.927,7,-5.559,1,0.0642,0.0189,0.763,0.357,0.442,116.17,4,269463,"Vogue 2008 - Live","G","major","G major",36
"583","Madonna","Sticky & Sweet Tour","1W3cun9PuoFXeeEVk7qQxp","2010-03-30",0.513,0.961,2,-3.586,1,0.0382,0.00219,2.11e-05,0.718,0.397,124.886,4,225998,"Borderline - Live","D","major","D major",28
"584","Madonna","Sticky & Sweet Tour","5wQouLtW029CD4Ik5hfHCt","2010-03-30",0.665,0.804,11,-4.154,0,0.0445,0.0357,0.0057,0.377,0.388,119.973,4,278000,"She's Not Me - Live","B","minor","B minor",31
"585","Madonna","Sticky & Sweet Tour","40Iip1SYAwFtFrzUllapMT","2010-03-30",0.613,0.967,7,-4.23,1,0.212,0.00792,0.0215,0.497,0.168,127.985,4,310693,"Music 2008 - Live","G","major","G major",30
"586","Madonna","Sticky & Sweet Tour","2I0p5UauwtZvlNW3DwdFEl","2010-03-30",0.477,0.943,6,-5.068,0,0.0909,0.172,0.0635,0.706,0.368,73.493,4,342586,"Devil Wouldn't Recognize You - Live","F#","minor","F# minor",28
"587","Madonna","Sticky & Sweet Tour","2zM8s3HAYboGE6saIgdVja","2010-03-30",0.762,0.813,4,-6.193,1,0.0504,0.0943,0.00412,0.324,0.351,120.009,4,232257,"Spanish Lesson - Live","E","major","E major",25
"588","Madonna","Sticky & Sweet Tour","2BZq0XRCqE7luiGzq2zk2y","2010-03-30",0.652,0.913,9,-4.806,0,0.0516,0.0443,1.33e-06,0.63,0.576,116.059,4,289215,"Miles Away - Live","A","minor","A minor",30
"589","Madonna","Sticky & Sweet Tour","71oabI5oqBGcYrZpwZMxyM","2010-03-30",0.656,0.96,2,-3.893,1,0.0929,0.108,1.8e-05,0.846,0.422,125.014,4,334532,"La Isla Bonita 2008 - Live","D","major","D major",0
"590","Madonna","Sticky & Sweet Tour","0pcYS9QdaxRVIgK2bEjP57","2010-03-30",0.182,0.451,8,-8.707,1,0.0511,0.818,5.21e-06,0.959,0.17,168.095,4,224800,"You Must Love Me - Live","G#","major","G# major",24
"591","Madonna","Sticky & Sweet Tour","03VFbIwt8OAaGe0w0Nwizl","2010-03-30",0.672,0.871,11,-7.238,1,0.0644,0.00217,0.00593,0.966,0.219,105.036,4,184266,"Get Stupid Medley - Live","B","major","B major",0
"592","Madonna","Sticky & Sweet Tour","2Bwa5wK5Lyh3fSENOK13kE","2010-03-30",0.702,0.914,7,-5.707,1,0.0453,0.017,0.11,0.647,0.409,113.012,4,280106,"4 Minutes (feat. Justin Timberlake and Timbaland) - Live","G","major","G major",30
"593","Madonna","Sticky & Sweet Tour","6SDFFZMHmfpA2Vwjl2dv3H","2010-03-30",0.568,0.958,0,-3.978,1,0.123,0.198,0,0.836,0.134,128.001,4,348826,"Like a Prayer 2008 - Live","C","major","C major",30
"594","Madonna","Sticky & Sweet Tour","7EF8Q9ClQoWi2z1O0GEd1i","2010-03-30",0.451,0.964,0,-3.244,1,0.0548,0.000711,0.000695,0.689,0.233,127.491,4,293560,"Ray of Light - Live","C","major","C major",25
"595","Madonna","Sticky & Sweet Tour","4u1SSOrlA8qS5kw8Gepv9W","2010-03-30",0.686,0.967,6,-4.016,0,0.132,0.00434,0.628,0.82,0.307,127.016,4,499986,"Give It 2 Me - Live","F#","minor","F# minor",30
"596","Madonna","Sticky & Sweet Tour","0G8bHoPDQitGhoAHoqcmX4","2010-03-30",0.72,0.849,10,-8.375,0,0.0731,0.134,0.00525,0.35,0.617,116.053,4,225933,"Candy Shop Medley - Live","A#","minor","A# minor",5
"597","Madonna","Sticky & Sweet Tour","4wpZWdaTtPy7yLHhg1acdt","2010-03-30",0.721,0.807,6,-4.08,0,0.0391,0.15,1.6e-05,0.825,0.634,118.019,4,264933,"Beat Goes on Medley (feat. Kanye West) - Live","F#","minor","F# minor",6
"598","Madonna","Sticky & Sweet Tour","0Q8lxfyMnPXEwHc8WDz8Q6","2010-03-30",0.724,0.936,11,-4.78,1,0.0781,0.144,1.36e-05,0.923,0.471,104.036,4,232640,"Human Nature - Live","B","major","B major",5
"599","Madonna","Sticky & Sweet Tour","3cJ8kBBjUkYqa98JNULFOo","2010-03-30",0.743,0.944,7,-5.702,1,0.0748,0.0181,0.821,0.393,0.34,116.177,4,287760,"Vogue 2008 - Live","G","major","G major",7
